x,y,z,nx,ny,nz,r,g,b,curvature,label
0.10466325430131886,0.957138295766616,-0.044117644374063666,0.012605768021925954,-0.044919084958600426,-0.9989110923495944,0.6392156862745098,0.10196078431372549,0.09411764705882353,1.0000000000000002,red_cylinder
0.14032468546544893,0.9584834317073648,-0.04340948055422338,0.017484267558476624,-0.03567429889410325,-0.999210510746538,0.6509803921568628,0.10588235294117647,0.09019607843137255,0.9999999999999998,red_cylinder
0.16411077234627905,0.9595883648015513,-0.043141741295810124,0.03399200129799989,-0.0341349309317458,-0.9988390012099256,0.6470588235294118,0.09803921568627451,0.09803921568627451,1.0,red_cylinder
-0.3932423223926302,0.9044959456042293,-0.06079352946141454,0.065872535762102,-0.09703702162819788,-0.9930984973635794,0.6509803921568628,0.10196078431372549,0.10588235294117647,1.0,red_cylinder
-0.36210768770297375,0.9081748418331569,-0.058876370985242184,0.06757341755651058,-0.09446866794189578,-0.9932318480682227,0.6745098039215687,0.08627450980392157,0.08235294117647059,0.9999999999999999,red_cylinder
-0.33440313385940784,0.9069889983064441,-0.056952140747633204,0.05410285094408291,-0.10423744245181185,-0.9930797737900149,0.6862745098039216,0.10196078431372549,0.09019607843137255,0.9999999999999998,red_cylinder
-0.3029600281457451,0.9106400815741909,-0.05638841469210735,0.049133796055146506,-0.12281888640468518,-0.9912120818611545,0.7019607843137254,0.09411764705882353,0.08235294117647059,0.9999999999999999,red_cylinder
-0.27517029710856267,0.9094415957923958,-0.055093650236451804,0.058866264034742606,-0.13548352977104386,-0.9890293100405927,0.7137254901960784,0.10588235294117647,0.09803921568627451,1.0,red_cylinder
-0.2439190376157727,0.9131179635703071,-0.05338888164566083,0.054550991431401935,-0.14919431158260477,-0.9873020038089887,0.7176470588235294,0.10196078431372549,0.08627450980392157,1.0000000000000002,red_cylinder
-0.21620413292585822,0.9119270631415614,-0.05175313186620939,-0.06005657144678304,0.1434243613204819,0.9878373655647316,0.7176470588235294,0.11372549019607843,0.09803921568627451,0.9999999999999999,red_cylinder
-0.18494497202364185,0.9155983740174396,-0.050103317577978965,-0.06269316937161569,0.13372741870757013,0.989033135946391,0.7372549019607844,0.11372549019607843,0.10196078431372549,1.0,red_cylinder
-0.1571750735241197,0.914407473588694,-0.048744117128451205,-0.04658564293273085,0.11902893389901743,0.9917973032668558,0.7333333333333333,0.11372549019607843,0.10980392156862745,1.0,red_cylinder
-0.12573188879636268,0.9180686706605065,-0.04784600342600048,-0.057805620957844715,0.10464314551549245,0.9928284455444966,0.7098039215686275,0.09411764705882353,0.09019607843137255,1.0,red_cylinder
-0.0981632391949307,0.9168853555848102,-0.045680187595179604,-0.05654678850134435,0.09604524830895934,0.9937694757776849,0.7176470588235294,0.10588235294117647,0.09019607843137255,1.0,red_cylinder
-0.06668592037845167,0.9205465526566227,-0.04487171538267128,-0.024214565846014183,0.09072176975730606,0.9955818476112305,0.7137254901960784,0.11764705882352941,0.09019607843137255,1.0,red_cylinder
-0.03878209298915218,0.9193253108156797,-0.04445803709215259,-0.025504605451030664,0.08756060021302806,0.9958326447707575,0.7215686274509804,0.13333333333333333,0.10588235294117647,1.0,red_cylinder
-0.007290393607517121,0.9229940932405415,-0.043563123460519555,-0.02179115242306306,0.08423078946883021,0.9962079701455577,0.7647058823529411,0.16470588235294117,0.14901960784313725,1.0,red_cylinder
0.020660842238340704,0.9217652660465492,-0.043380047804110075,-0.02296193376696151,0.07843273271491931,0.9966549332826039,0.7333333333333333,0.1568627450980392,0.12156862745098039,0.9999999999999999,red_cylinder
0.05213326218097537,0.9254315200203946,-0.04248588480637255,-0.016711185848468015,0.07476291798793555,0.9970613032113257,0.7372549019607844,0.13725490196078433,0.12549019607843137,0.9999999999999999,red_cylinder
0.08014881549956403,0.9242052212774188,-0.04262969045793286,-0.004271163006562705,0.06936579346180452,0.9975821489300947,0.7215686274509804,0.12549019607843137,0.11372549019607843,1.0,red_cylinder
0.111841684765195,0.9278461907410996,-0.04270759835487708,-0.011535353910295124,0.06411544717770797,0.9978758164437931,0.7098039215686275,0.11372549019607843,0.09411764705882353,0.9999999999999999,red_cylinder
0.13978580934256907,0.9266249489001567,-0.04263210038780792,-0.01640547772153374,0.059670911357880725,0.9980832844199166,0.6901960784313725,0.10980392156862745,0.09411764705882353,0.9999999999999999,red_cylinder
0.17137264169369787,0.9302861459719691,-0.04181307979371537,-0.030192277130167793,0.05956104831587519,0.9977679629679482,0.6901960784313725,0.10196078431372549,0.09411764705882353,0.9999999999999999,red_cylinder
0.19903816257469742,0.9290901886411906,-0.04047916385435205,0.035806419730254876,-0.06289639833303487,-0.997377533024899,0.7058823529411765,0.10980392156862745,0.10196078431372549,1.0000000000000002,red_cylinder
0.2305816952021696,0.9327589710660524,-0.039434202457711856,0.03968417295455979,-0.0687981869869006,-0.9968409982962319,0.6941176470588235,0.10196078431372549,0.08627450980392157,1.0,red_cylinder
0.25823631213816073,0.931563013735274,-0.038177127725020195,0.03587565689356276,-0.065792573654516,-0.9971881840928375,0.6823529411764706,0.09411764705882353,0.08235294117647059,1.0,red_cylinder
-0.44941810383640474,0.875057190419759,-0.062021329472181426,0.1724467203662579,0.12444976601437663,-0.977125572469521,0.6588235294117647,0.10588235294117647,0.08235294117647059,1.0000000000000002,red_cylinder
-0.4257530665479869,0.8762152209852909,-0.059981225065334424,-0.12849225743937404,0.01880748248003267,0.9915321570079797,0.6666666666666666,0.10196078431372549,0.08235294117647059,1.0,red_cylinder
-0.39058420924749804,0.8775553000240068,-0.057967353337783044,-0.09054494204272169,0.08580139326063661,0.9921893641765234,0.6941176470588235,0.09411764705882353,0.08235294117647059,1.0,red_cylinder
-0.3668623608253045,0.8787032167854729,-0.05640607434217533,-0.07679343272640882,0.10551704930968299,0.9914478912152026,0.7058823529411765,0.10196078431372549,0.08627450980392157,0.9999999999999999,red_cylinder
-0.3316762784522661,0.8800483527262217,-0.054264752880576264,-0.05637174205777561,0.11684049472372235,0.991549557758001,0.7215686274509804,0.09803921568627451,0.08235294117647059,1.0,red_cylinder
-0.30793025171722777,0.881186155683622,-0.052975795960849115,-0.04774388887910408,0.12192309766108797,0.9913905785972674,0.7137254901960784,0.09803921568627451,0.08235294117647059,1.0,red_cylinder
-0.2727260751166029,0.8825338200753872,-0.05088456943501336,-0.05523295308809206,0.12159366185053697,0.9910420285189452,0.7294117647058823,0.10588235294117647,0.08627450980392157,0.9999999999999999,red_cylinder
-0.24898194471982693,0.8836716230327875,-0.04966166829809084,-0.05243735062756198,0.1172917330704151,0.9917121425154078,0.7254901960784313,0.11372549019607843,0.09019607843137255,1.0,red_cylinder
-0.21363072288977697,0.885004116718454,-0.04811520444515762,-0.052779909644783615,0.11049355368530298,0.9924744106181689,0.7215686274509804,0.11764705882352941,0.09803921568627451,1.0,red_cylinder
-0.18992278094817386,0.8861469765778872,-0.04676252265840663,-0.04813781180618965,0.10362355347422643,0.9934510104881297,0.7294117647058823,0.11764705882352941,0.10196078431372549,1.0,red_cylinder
-0.15450771572995867,0.8874769418125373,-0.04551220363077453,-0.03301454748381017,0.097517341845346,0.9946860850006183,0.7372549019607844,0.11372549019607843,0.10196078431372549,1.0,red_cylinder
-0.13067232405430784,0.8885919887107896,-0.04509038688854665,-0.046799219934085826,0.08943547291332328,0.9948925214304967,0.7372549019607844,0.11372549019607843,0.09803921568627451,1.0,red_cylinder
-0.09537261941371795,0.8899421815535713,-0.04305012445351113,-0.049319293359528796,0.08424155301988336,0.9952240793144602,0.7529411764705882,0.11764705882352941,0.09803921568627451,1.0,red_cylinder
-0.07156788520664155,0.8910698707069058,-0.04239723099260844,-0.022425075853305342,0.08165028237937956,0.9964087250522956,0.7176470588235294,0.10980392156862745,0.09019607843137255,1.0,red_cylinder
-0.03594185235674171,0.8923821367844408,-0.04196774988323697,-0.022327452098830667,0.08019211601666346,0.9965293319373718,0.7176470588235294,0.11764705882352941,0.09803921568627451,1.0,red_cylinder
-0.012145809700034331,0.8935148828398082,-0.04129545846219249,-0.018837579097261824,0.07791908825025255,0.9967817019287643,0.7568627450980392,0.14901960784313725,0.12156862745098039,1.0,red_cylinder
0.023557973018621194,0.894814506662261,-0.04102333392154759,-0.01784621639924366,0.07498332919370077,0.9970250813812361,0.7490196078431373,0.1411764705882353,0.12156862745098039,1.0,red_cylinder
0.04730281454224556,0.8959421958155955,-0.04041413525477285,-0.013932378844060038,0.07322828544053057,0.9972178834292864,0.7215686274509804,0.12156862745098039,0.10196078431372549,1.0,red_cylinder
0.08305005501274623,0.8972468765400812,-0.04036878116466537,-0.002825327146395639,0.07439330928480314,0.9972249761514056,0.7137254901960784,0.10196078431372549,0.08627450980392157,1.0,red_cylinder
0.10693648979329153,0.8983669803403663,-0.04034096820348448,-0.0072593452723484515,0.07678611236881669,0.9970211606849175,0.7098039215686275,0.11764705882352941,0.09803921568627451,0.9999999999999999,red_cylinder
0.14267140406508702,0.8996716610648521,-0.04003723802513401,-0.016098652757016805,0.07676881009117642,0.996918945138768,0.7058823529411765,0.12941176470588237,0.10980392156862745,1.0,red_cylinder
0.16643347066126093,0.900801878669203,-0.03956445719210591,-0.03226021680561082,0.0730598119207242,0.9968056692724833,0.7215686274509804,0.11764705882352941,0.10588235294117647,0.9999999999999999,red_cylinder
0.20200308744785633,0.9021242585508038,-0.0384022783866252,-0.030933652657397254,0.06232866776227002,0.9975761857162851,0.7254901960784313,0.10980392156862745,0.10196078431372549,1.0,red_cylinder
0.2256995723457912,0.9032620615082041,-0.03756275363507117,-0.028330880292006585,0.04889804511842712,0.9984018942317148,0.7333333333333333,0.11372549019607843,0.09803921568627451,0.9999999999999999,red_cylinder
0.2613052195593709,0.9045894982918378,-0.03632270643969338,-0.03833810048345505,0.03940138991323023,0.9984877167618167,0.7294117647058823,0.10588235294117647,0.09019607843137255,0.9999999999999999,red_cylinder
0.28498226699011686,0.9057171874451723,-0.03568656396677465,0.040546646505631084,-0.041108995647392135,-0.99833161821812,0.6941176470588235,0.08235294117647059,0.07450980392156863,1.0,red_cylinder
0.3207622192956428,0.907039567326773,-0.03510770671219725,0.03232462156194096,-0.06677153960014721,-0.9972445439009948,0.7019607843137254,0.0784313725490196,0.06666666666666667,0.9999999999999999,red_cylinder
0.34449568278969317,0.9081748418331569,-0.03471816722747618,0.04124618981615827,-0.0837272899565919,-0.9956347185299305,0.6745098039215687,0.08235294117647059,0.08627450980392157,0.9999999999999998,red_cylinder
-0.5343893077091526,0.8416664662965853,-0.07762491428627678,0.12946285142340846,0.15949653319697363,-0.9786726858349868,0.596078431372549,0.08627450980392157,0.07450980392156863,0.9999999999999998,red_cylinder
-0.5068988820610419,0.8405337202412179,-0.0743141052154776,0.18510868766849703,0.04080318683225956,-0.9818705992614193,0.6431372549019608,0.10196078431372549,0.09411764705882353,1.0,red_cylinder
-0.47599986740048045,0.8442151449211619,-0.07116009961474515,0.2295369025766754,-0.03372704533046658,-0.9727154243501963,0.6627450980392157,0.09019607843137255,0.07058823529411765,1.0,red_cylinder
-0.44835670750815765,0.84305711435563,-0.06874353255577775,-0.20945623869588773,0.07562071663891483,0.9748895277344958,0.6823529411764706,0.10588235294117647,0.09019607843137255,1.0,red_cylinder
-0.41854089706586006,0.846880132292495,-0.05979514687334292,-0.14676437223336683,0.08194788740612415,0.9857711513290591,0.6901960784313725,0.09411764705882353,0.08235294117647059,0.9999999999999999,red_cylinder
-0.39132093666241474,0.8457701422962756,-0.05525073025584845,-0.09614738922035539,0.11360537912088242,0.9888627292910327,0.7137254901960784,0.10588235294117647,0.09019607843137255,1.0,red_cylinder
-0.3603650318539832,0.8494566238782525,-0.05226668397187766,-0.07947223641742181,0.1250545386502458,0.9889618425408473,0.7411764705882353,0.10980392156862745,0.09411764705882353,1.0,red_cylinder
-0.3327605888678497,0.8482960648617043,-0.04995342784116033,-0.05834813221773021,0.1258439805811673,0.9903326653292767,0.7372549019607844,0.10588235294117647,0.09803921568627451,1.0,red_cylinder
-0.3013987886571845,0.8519345058743687,-0.04904235582725033,-0.04901244805464977,0.1187405814160566,0.991714905736859,0.7215686274509804,0.09803921568627451,0.0784313725490196,1.0,red_cylinder
-0.27362249001602695,0.8507613046027382,-0.0475674787437202,-0.05234349746926569,0.11018766262234175,0.9925315296143039,0.7254901960784313,0.10980392156862745,0.08627450980392157,0.9999999999999999,red_cylinder
-0.24230319938807576,0.8544048025174356,-0.04634414302927923,-0.045882038104260975,0.10393216181444304,0.9935255126668744,0.7333333333333333,0.12549019607843137,0.09803921568627451,1.0,red_cylinder
-0.2144772798957205,0.8532214874417393,-0.04515533647403158,-0.046713783672125794,0.09912945383710335,0.9939774513523894,0.7176470588235294,0.11764705882352941,0.09411764705882353,1.0,red_cylinder
-0.1831684191282121,0.856872570709486,-0.043811188209461095,-0.04184681461830259,0.0938953263910524,0.9947022226718,0.7058823529411765,0.10588235294117647,0.09411764705882353,1.0,red_cylinder
-0.15531144709681113,0.8556816702807404,-0.04290987443619269,-0.027153993267152204,0.08981703498473266,0.9955880477768899,0.7215686274509804,0.10980392156862745,0.08627450980392157,1.0,red_cylinder
-0.12378434940094585,0.8593150543913719,-0.042497855441653534,-0.04028750680585311,0.08441138536329733,0.9956162085946658,0.7450980392156863,0.11372549019607843,0.09411764705882353,0.9999999999999999,red_cylinder
-0.09612040880183159,0.858139324668725,-0.040764404734644766,-0.04641930645810387,0.0811998029143589,0.9956163116354703,0.7450980392156863,0.10980392156862745,0.10196078431372549,1.0,red_cylinder
-0.06464324801354109,0.8617802941324059,-0.03994917681707688,-0.021568907347281306,0.07997608835742957,0.9965633986490218,0.7176470588235294,0.09803921568627451,0.08627450980392157,1.0,red_cylinder
-0.03669754315428173,0.860576751448578,-0.03964659234309324,-0.01992046369482483,0.0796093617576002,0.9966270740084933,0.7058823529411765,0.09411764705882353,0.08235294117647059,1.0,red_cylinder
-0.005189408841039779,0.864217720912259,-0.038921242957750554,-0.016415015935041827,0.0780084815239414,0.9968175480308225,0.7333333333333333,0.11372549019607843,0.10588235294117647,0.9999999999999999,red_cylinder
0.02278094841562991,0.8630040644243654,-0.03886024407697882,-0.014902649646435319,0.07573016491052222,0.9970169773660531,0.7333333333333333,0.11372549019607843,0.10588235294117647,1.0,red_cylinder
0.054318159915560986,0.8666450338880463,-0.03821461991274842,-0.011907609689811994,0.07399235357580711,0.9971877157505441,0.7176470588235294,0.10196078431372549,0.09019607843137255,1.0,red_cylinder
0.08229942111723909,0.8654339058511691,-0.03830062675435468,-0.005032772451430628,0.07406470529853161,0.9972407385533815,0.7137254901960784,0.10588235294117647,0.09411764705882353,1.0,red_cylinder
0.11394045713703295,0.8690672899618007,-0.03810131370157397,-0.009834909789137395,0.07453839681096061,0.9971696455219099,0.7294117647058823,0.12941176470588237,0.10588235294117647,1.0,red_cylinder
0.14187557410766094,0.8678586903759399,-0.037900380859860854,-0.014077190702806759,0.07402661280904095,0.997156905054534,0.7215686274509804,0.1411764705882353,0.10588235294117647,0.9999999999999999,red_cylinder
0.17349970111128232,0.871494602937588,-0.03741242932073408,-0.027491048140431965,0.07150697656850453,0.9970611789525112,0.7215686274509804,0.12549019607843137,0.11372549019607843,0.9999999999999999,red_cylinder
0.20128074059809567,0.8703087594108752,-0.036464457724802835,-0.021849624334608273,0.06311830641648172,0.997766843161042,0.7333333333333333,0.11764705882352941,0.10196078431372549,0.9999999999999999,red_cylinder
0.23302259860217028,0.873932029717441,-0.03662465880092291,-0.016669566614275884,0.05129719295822533,0.9985443022437708,0.7568627450980392,0.11764705882352941,0.10980392156862745,1.0,red_cylinder
0.26083777217770565,0.8727335439356461,-0.036110830145924706,-0.03383685359257904,0.0434785784209409,0.9984811868820808,0.7568627450980392,0.10980392156862745,0.10196078431372549,1.0,red_cylinder
0.2923016585981598,0.8763947410074585,-0.03442937071294159,-0.04326119666406544,0.04847931110825566,0.9978868799907443,0.7254901960784313,0.08235294117647059,0.07058823529411765,1.0,red_cylinder
0.31986825383314094,0.875226596637861,-0.03277264269146308,-0.03506664356760668,0.06030540788196695,0.9975638266743097,0.7176470588235294,0.07450980392156863,0.07450980392156863,1.0,red_cylinder
0.3514634616782617,0.8788751514545912,-0.031850390183214734,-0.043127333683306644,0.0654606561086323,0.9969227330095327,0.7137254901960784,0.09019607843137255,0.08235294117647059,1.0,red_cylinder
0.37903448170252163,0.8776918363788948,-0.030314277176630076,0.042042245983694444,-0.06290053936756752,-0.9971338785237996,0.7294117647058823,0.11372549019607843,0.09019607843137255,1.0,red_cylinder
0.4107338301238822,0.8813429196466416,-0.029716970131042054,0.02498235469557711,-0.0451051771291991,-0.9986698177826381,0.7372549019607844,0.11372549019607843,0.08627450980392157,0.9999999999999998,red_cylinder
-0.5610460556486848,0.8108143069939222,-0.08648749066234102,0.14795944236202788,-0.0697277609987503,-0.9865323323449764,0.6274509803921569,0.09019607843137255,0.07058823529411765,1.0,red_cylinder
-0.5376782693828879,0.8120406057368981,-0.08259912806951979,-0.20180539254433907,0.09338945756409493,0.9749630725088564,0.6549019607843137,0.09019607843137255,0.07450980392156863,1.0,red_cylinder
-0.5029823904506627,0.8134084977367949,-0.07824501689805995,-0.234345255223008,0.12058478246396175,0.9646458477558395,0.6980392156862745,0.09411764705882353,0.08235294117647059,1.0,red_cylinder
-0.48112290423026954,0.8148143165019384,-0.0665203919995684,-0.2167023969339528,0.1931732565832817,0.9569347752611403,0.6901960784313725,0.10588235294117647,0.08235294117647059,1.0,red_cylinder
-0.4470037491720767,0.816260590483345,-0.0590123937485175,-0.1886883093262379,0.2045162790042705,0.9605049784076362,0.7019607843137254,0.11372549019607843,0.09411764705882353,1.0,red_cylinder
-0.42387695589378466,0.817504588383436,-0.05416780258691445,-0.16703563159930507,0.1791119430142284,0.9695452592044834,0.7215686274509804,0.11372549019607843,0.09411764705882353,1.0,red_cylinder
-0.38895225214457124,0.8188522527752011,-0.050790582169886446,-0.10396156497193916,0.1407869861187249,0.9845664109384349,0.7333333333333333,0.11372549019607843,0.09803921568627451,0.9999999999999999,red_cylinder
-0.365340075285216,0.820033039399881,-0.04864854958143901,-0.07982066564136384,0.12137325620195286,0.9893923357371961,0.7333333333333333,0.10980392156862745,0.09019607843137255,0.9999999999999999,red_cylinder
-0.330194527142535,0.8213554192814818,-0.04650240826008984,-0.051515387668890786,0.11302152112677347,0.9922561668216097,0.7333333333333333,0.10196078431372549,0.08627450980392157,0.9999999999999999,red_cylinder
-0.3063064330660102,0.8225058644939643,-0.04588767860671663,-0.039920327868431374,0.10697802600646275,0.9934596465758625,0.7333333333333333,0.10588235294117647,0.08627450980392157,1.0,red_cylinder
-0.2709590829265791,0.8238156021204829,-0.044425917862834306,-0.046043197691820026,0.10314301284268576,0.9936002933011069,0.7490196078431373,0.11764705882352941,0.09411764705882353,1.0,red_cylinder
-0.24717544548267117,0.8249685757839819,-0.04338008731115721,-0.041826622974926536,0.09960135414112976,0.9941479285618245,0.7529411764705882,0.12549019607843137,0.10196078431372549,1.0,red_cylinder
-0.21180296886126423,0.8262681996064346,-0.04215473673731251,-0.04135997374587077,0.09575164854961397,0.9945456120117226,0.7411764705882353,0.11764705882352941,0.09803921568627451,0.9999999999999999,red_cylinder
-0.18803236874290982,0.82742370172095,-0.04115548499420398,-0.03716572204018609,0.09162120005206893,0.9951001280304663,0.7176470588235294,0.10196078431372549,0.09019607843137255,1.0,red_cylinder
-0.1525453216848202,0.8287233255434028,-0.04016824339342357,-0.02312452783486691,0.08874887578581032,0.9957855659022022,0.7019607843137254,0.10196078431372549,0.0784313725490196,0.9999999999999999,red_cylinder
-0.1286445063391189,0.8298636569518195,-0.039983824497411606,-0.035546664321309,0.08511809616653904,0.9957365838215507,0.7098039215686275,0.10196078431372549,0.0784313725490196,1.0,red_cylinder
-0.09328885971979015,0.8311759230293545,-0.03832361985578548,-0.04385977912090828,0.08238033665810454,0.9956353749779898,0.7176470588235294,0.08627450980392157,0.07450980392156863,0.9999999999999999,red_cylinder
-0.06949534551409921,0.832326368241837,-0.03757685765089728,-0.02096493627609686,0.0800171660200963,0.996572990096085,0.7176470588235294,0.0784313725490196,0.08235294117647059,1.0,red_cylinder
-0.033850349281576035,0.8336133498092076,-0.03718976760309839,-0.017660211723195922,0.0783427685227584,0.9967700474743818,0.6901960784313725,0.08235294117647059,0.08235294117647059,1.0,red_cylinder
-0.01005572887856541,0.8347637950216902,-0.03666128183361423,-0.014808856463821017,0.07610243480630877,0.9969900286295673,0.7137254901960784,0.08627450980392157,0.09019607843137255,1.0,red_cylinder
0.025642522853491643,0.8360381343339784,-0.03648895209402465,-0.01286938243775512,0.07425486203736016,0.9971562537834696,0.7098039215686275,0.08235294117647059,0.08235294117647059,0.9999999999999999,red_cylinder
0.04944804720151069,0.8371835226444281,-0.0360660686615242,-0.010163746178447525,0.07251951857273865,0.9973152047821182,0.7058823529411765,0.08627450980392157,0.08627450980392157,1.0,red_cylinder
0.0852363750010286,0.8384705042117986,-0.03604252246143356,-0.005379999696833697,0.07197087788225323,0.9973922239220235,0.7098039215686275,0.10980392156862745,0.09019607843137255,1.0,red_cylinder
0.10906544554913829,0.8396083071691989,-0.03586679511579063,-0.010146393724318692,0.07138754560007021,0.9973970468311949,0.7294117647058823,0.1450980392156863,0.10588235294117647,0.9999999999999999,red_cylinder
0.14481268601963895,0.8408826464814873,-0.03556488226160823,-0.012413293246167223,0.070840079851626,0.9974104437178306,0.7411764705882353,0.15294117647058825,0.12156862745098039,0.9999999999999999,red_cylinder
0.16857854529233754,0.8420255063409204,-0.03530646666631811,-0.024577267742140006,0.06845118727404859,0.9973516896617283,0.7254901960784313,0.12156862745098039,0.10196078431372549,1.0,red_cylinder
0.20423270715979533,0.8433301870654061,-0.03429062196341417,-0.013823176945883536,0.06710067135341688,0.9976504496480937,0.7294117647058823,0.09803921568627451,0.09019607843137255,1.0,red_cylinder
0.2281401596894148,0.844460404669757,-0.03463322707614248,-0.005913771516968687,0.06453612909323872,0.9978978481528588,0.7333333333333333,0.09803921568627451,0.09019607843137255,1.0,red_cylinder
0.26390873396536674,0.8457473862371276,-0.03412836652084323,-0.03319154941546324,0.05878027157811042,0.9977189988772411,0.7529411764705882,0.09803921568627451,0.08627450980392157,0.9999999999999999,red_cylinder
0.2874214320800437,0.8469180590577416,-0.03279800621572179,-0.0503964832919202,0.05184461322154813,0.9973827402515623,0.7294117647058823,0.08235294117647059,0.07450980392156863,1.0,red_cylinder
0.3230285015473202,0.8482328535862931,-0.03126256482893838,-0.03829882909637393,0.04532453826809481,0.9982378904452739,0.7254901960784313,0.08235294117647059,0.07058823529411765,0.9999999999999999,red_cylinder
0.3466745754531147,0.8493934126028414,-0.03057466812427679,-0.03171694448679754,0.03214163726811047,0.9989799550472205,0.7450980392156863,0.10588235294117647,0.09019607843137255,1.0,red_cylinder
0.3822592049176203,0.850698093327327,-0.028958158276778605,-0.025903571331930043,0.021222743901616062,0.9994391427863619,0.7607843137254902,0.12156862745098039,0.10196078431372549,0.9999999999999999,red_cylinder
0.40595252925178454,0.8518460100887931,-0.028627444785237013,-0.024121734516445583,0.008968392059118984,0.9996688000872049,0.7490196078431373,0.12156862745098039,0.09803921568627451,1.0,red_cylinder
0.4416804902832848,0.8531481623622624,-0.027592557685615464,0.03414853095187083,0.0014515514128157422,-0.9994157147215191,0.7372549019607844,0.12549019607843137,0.10588235294117647,0.9999999999999999,red_cylinder
0.46528816333926704,0.8543112498298271,-0.026703846660382148,0.0255390955363448,0.02671992588714056,-0.999316666607623,0.7215686274509804,0.13333333333333333,0.11764705882352941,0.9999999999999999,red_cylinder
-0.6206750690681693,0.7765588526231242,-0.08716969835221561,-0.24453150813438684,-0.3697356554931698,0.8963815518999476,0.6039215686274509,0.08627450980392157,0.10196078431372549,1.0,red_cylinder
-0.5899130648470614,0.7802377488520518,-0.08354492677785877,0.2718127988178182,-0.031037900303922658,-0.9618494950581136,0.6705882352941176,0.0784313725490196,0.07450980392156863,1.0,red_cylinder
-0.5624699686414147,0.7791277588558324,-0.07979661666712033,-0.26124191225172927,0.19591666359958496,0.9451821645625074,0.6823529411764706,0.08235294117647059,0.09019607843137255,0.9999999999999999,red_cylinder
-0.5317452590727995,0.7828243542418751,-0.07580439004738919,-0.20978789662284453,0.2647068188513895,0.941232882173238,0.6941176470588235,0.07450980392156863,0.07058823529411765,1.0,red_cylinder
-0.5053743841263141,0.781840786796478,-0.06655978052555896,-0.263348595321032,0.26690070724225395,0.9270445133951358,0.7294117647058823,0.11764705882352941,0.10196078431372549,1.0,red_cylinder
-0.4754628876158629,0.7856385202231785,-0.05819878561988203,-0.23847366216440063,0.23414481023769215,0.9425001433913177,0.7294117647058823,0.12156862745098039,0.09803921568627451,1.0,red_cylinder
-0.4481656514282275,0.7845462293840743,-0.053931036853452644,-0.1661113773285297,0.17905116501572718,0.9697152626562757,0.7098039215686275,0.12156862745098039,0.09019607843137255,1.0,red_cylinder
-0.4174915108799411,0.788242824770117,-0.0496266255472848,-0.12176917059665178,0.14662892670608973,0.9816680838986381,0.7215686274509804,0.12156862745098039,0.10196078431372549,0.9999999999999999,red_cylinder
-0.389906347332808,0.7871075502637331,-0.04706242065318529,-0.08417077167504376,0.13219008209379218,0.9876441987839873,0.7333333333333333,0.11764705882352941,0.10196078431372549,1.0,red_cylinder
-0.35876310010687673,0.7907561050804633,-0.045035827656457424,-0.06956301812948,0.12207343457153155,0.9900803316300287,0.7294117647058823,0.10980392156862745,0.09019607843137255,1.0,red_cylinder
